,R_0,I_S,I_D,R_inf,gini_simp,D
0,0.8624402178488327,0.8631847014626447,0.8637508967385478,0.8679251318898273,0.4942203279782661,1.9771454949993106
1,1.0380383945645024,1.0383978804046987,1.0387252567410903,1.04576319549698,0.4984815393767923,1.9939445474397062
2,0.5510277991886496,0.5510928943799713,0.55112646804793,0.5512315737690663,0.4866866962728871,1.9481279614985763
3,0.883795376274354,0.8863635991862071,0.8884676560594087,0.9100256753089366,0.49804444112627444,1.9922082389998295
4,0.540994612762935,0.5417279865127219,0.5421499356544607,0.5437181755122942,0.4889738965982646,1.956847200844191
5,1.5415816609891304,1.541613576311613,1.5416436385334542,1.5426494493640655,0.49979862350584936,1.9991948183127282
6,0.2774265659813204,0.28777716824988986,0.2971666117802331,0.35273771793417663,0.49924242616863235,1.996974289073368
7,0.033027600516733036,0.06887736381603082,0.07744718824447698,0.09397125792506372,0.4993489875989954,1.9973993365243286
8,0.8048825261830261,0.8049229279906888,0.8049514648970307,0.8051172931116097,0.48305935582639126,1.9344580683893007
9,0.21289611302877992,0.21363258074368718,0.21406107832121413,0.21568990121329973,0.4986639272994997,1.9946699518616189
10,0.17290315818996405,0.17380262773779523,0.17412525904130816,0.17481077823179478,0.4953100118534428,1.9814143800879391
11,0.34840851512739623,0.3646343785444677,0.3761937587589795,0.46562006014380247,0.49910843873776334,1.996440102684142
12,0.8018579336063221,0.8018579613926363,0.8018579799852751,0.8018580737787984,0.49543789276298544,1.981916568162454
13,0.9264218060978473,0.926476813834353,0.9265228963192452,0.927045002821638,0.4995652013360844,1.9982623164293272
14,-0.002745783655382583,0.005514608253412952,0.005587848265029318,0.005663397855195429,0.4872050333940301,1.9500971443200552
15,0.1059384624993739,0.11557642037543109,0.11795978345108116,0.12201954585603271,0.4949047143391412,1.9798244576597375
16,0.20415533369301408,0.2047498883319176,0.2049535710392273,0.20537016176592027,0.4941656939111335,1.976931947799359
17,0.7982934509920767,0.7994291559519378,0.8003144435767501,0.8074983035590543,0.49945478283103506,1.9978215068279
18,0.6706270711221636,0.6729729013685855,0.6746067980753901,0.6838186887134792,0.49602853663372426,1.9842393323631924
19,0.37254887680834403,0.37622214935756965,0.3776520474242158,0.38092518180084345,0.48193553672115996,1.9302617162176703
20,0.774371004252711,0.7778103847958899,0.7804967698316773,0.8027960082613275,0.4995989722318753,1.9983971744825813
21,1.49890486928157,1.5026839698584604,1.506171758905145,1.614367474745083,0.49714924969490326,1.988661644420866
22,0.49704037027395237,0.4971108161258258,0.49716489150275217,0.4975764072559601,0.4999948408963517,1.9999793637983354
23,1.0682032378885646,1.0696684084635197,1.0708780803813307,1.0836401814338499,0.49740966941965026,1.9896920795218695
24,0.45496675051370844,0.45626669881796006,0.4568153710694037,0.45816827639642277,0.47842244121111555,1.9172604019276134
25,0.04454313174783418,0.049512520278411,0.04989786124593824,0.050351789932091634,0.49114733116440035,1.9652053752381526
26,1.0994673200351717,1.0996917293568331,1.0998579616568218,1.1009748184579036,0.4890389491910795,1.9570963352624717
27,0.23397938544268004,0.24325372666050618,0.2480302933802322,0.26363173093791337,0.49649293225781643,1.9860694398674088
28,1.2633619054136533,1.2673902577633689,1.2709287564838136,1.328704415596262,0.498437963898136,1.993771314455918
29,1.208359282095133,1.2150389632455958,1.2216040687659397,1.311706092582085,0.49980012738056967,1.9992008289870862
30,0.08859263501783199,0.11536071470651074,0.13714865296987191,0.16069555293294926,0.49980718356867637,1.9992290315854622
31,0.12541886097742738,0.12547254443125178,0.1254806724478708,0.12549170171337876,0.4724314560407943,1.8954882952182326
32,0.24231509176981994,0.24467472125137354,0.24572745966351914,0.24849792081658556,0.4959715513704004,1.984014995024378
33,1.021408066049151,1.0214389409553595,1.0214652501411388,1.0217948215407604,0.4987373232020722,1.9949620155005603
34,1.5238196053518112,1.5242303516639382,1.524608766660308,1.5338884045722956,0.499535507693845,1.9981437551982377
35,0.8167526112643813,0.8199112128178041,0.8220748096535542,0.8337514313126135,0.49118950299318065,1.965368257696534
36,0.314684101853675,0.31477893476479446,0.31484721413730105,0.3152669662701718,0.49981527502309164,1.9992613729780857
37,0.5109527343112144,0.5112364070120446,0.511387000833407,0.5118787317723055,0.49156427244348644,1.9668169363429484
38,0.17572041372516148,0.1825096708696303,0.186545948996673,0.20351609755189254,0.49921470470147944,1.9968637445791917
39,0.13506872144566842,0.13623046999785376,0.13667251714124024,0.1376627830357147,0.4985293018107726,1.9941344601208486
40,1.2168332314733812,1.2171885216320544,1.2175052081707225,1.2230335014236084,0.4981626864314721,1.9926776526222696
41,0.7285729228623984,0.738900270849021,0.7487168040285171,0.8408548054690578,0.4999828784361039,1.9999315160895188
42,0.323606850526412,0.3246829669689624,0.3253771795869943,0.3286153587716617,0.4995036991838211,1.9980167652972876
43,0.3972539941726841,0.40585860501001186,0.4106119356894656,0.4275720087086299,0.49365443939681597,1.9749358497559457
44,0.4354730850922312,0.4444310302188493,0.4508517067450977,0.4929003251093161,0.49696911884709416,1.9879495225185408
45,0.7537461632292246,0.7537473540578332,0.7537483264593363,0.7537579568712829,0.4999575587019577,1.999830249216718
