,R_0,I_S,I_D,R_inf,gini_simp,D
0,-0.06374639731576238,0.004810452858038277,0.00578614075598087,0.007273223142902305,0.5736193914557579,2.3453224184238155
1,-0.05438956132146981,0.002663519334634393,0.0030055789037064474,0.0034174203201809256,0.3742128939849323,1.5979875430286063
2,-0.057335056199168725,0.009223729692435378,0.009920258045313867,0.010775011441145437,0.6309315432129059,2.70952442998095
3,-0.15817585754808128,0.0033959809085906743,0.0036129443730088403,0.003912098649871767,0.6279053905561853,2.6874885435581604
4,-0.11114496950516564,0.00016671271358085395,0.0003518547686454916,0.0007499876775131396,0.41182532149471573,1.700175197173191
5,-0.07560931566812656,0.006314640428815947,0.00672121932540419,0.007266262127650439,0.6395805726313049,2.7745452216620907
6,-0.06620564198308164,0.010079243622903222,0.010850087983233598,0.01177380435735092,0.6437128185175456,2.806724608612521
7,-0.058677458805048585,0.009660933634917684,0.010738782669172373,0.012199003310943382,0.6353906750875183,2.7426616152508805
8,-0.11999879732191158,0.002981022575117815,0.003849583042944157,0.005098992011652382,0.4731818511321245,1.8981882119076297
9,-0.17794856472897083,0.006428205177184454,0.007345098336964004,0.008487312183224923,0.5140191904483573,2.05769441991461
10,-0.06708418515843333,0.011632237334987718,0.01287236201064039,0.014481446048074144,0.6427861661518577,2.799443653196021
11,-0.05979198231567878,0.005255576669917091,0.006094632684435442,0.0071876143447061275,0.5132332527794412,2.0543720492618003
12,-0.08282130417803357,0.009005364062712531,0.010113883798583502,0.01154133757559107,0.5749183895171217,2.3524894404724632
13,-0.05652316714547303,0.008640861790155769,0.00997509387240883,0.011931102510344713,0.5924690515826949,2.453801371119467
14,-0.13347692461216992,0.0061823244971921975,0.00682699243891578,0.007653821529218892,0.5061875987363331,2.02506052387708
15,-0.0649145389210925,0.009076871311555107,0.00980558750809587,0.010678201748233074,0.6552634410069301,2.9007657410077665
16,-0.1413817652449835,0.0058042906384635495,0.006364742613740515,0.007163953738906644,0.5735903781888703,2.3451628407272
17,-0.11738979800938061,0.004315978014796561,0.004476048731849663,0.004676944411957644,0.6353393044618411,2.7422752499394543
18,-0.11680223075869586,0.00465594324876809,0.0048425105268118255,0.0050727502866794085,0.5792669200437617,2.376803839869242
19,-0.06462986189758262,0.005165811384387749,0.005526014880737507,0.005963704710963035,0.6126386445228039,2.5815688267821284
20,-0.15523594779277056,0.005474925983236824,0.00675872513020918,0.008499963877689294,0.43655242348681533,1.7747880045706435
21,-0.11611303647171047,0.001284578038858728,0.0020932176932125512,0.0035644178621959863,0.48034510821848875,1.9243540584631882
22,-0.06184648724704903,0.007290027462112129,0.007808355487717544,0.008438446230044808,0.6236522525405792,2.6571170061482134
23,-0.08038891672468673,0.002530014225471119,0.0027145079412340275,0.002934088568063975,0.5168600253570366,2.0697935432459134
24,-0.11447249086316716,0.0009031912850220381,0.0013531636344513863,0.002060166982554902,0.43731288077222485,1.7771865852774231
25,-0.0968563629538767,0.00061819833082015,0.0008966567034590017,0.001312316968085313,0.4276951063056945,1.747320372441453
26,-0.07672170297508807,0.0002989727918784058,0.00040598015577269,0.0005526879637728179,0.47240967971094017,1.8954100587973508
27,-0.09638501072261425,0.005742594742188301,0.006157967310723938,0.006679696945318449,0.6343577882917846,2.7349139896298564
28,-0.08264127935283434,0.0019191665945877735,0.0029948454706571715,0.0048860158077311,0.5188789913944573,2.0784791811489387
29,-0.05837046349966132,0.003749629950074959,0.004771651328729587,0.006348428186011749,0.5183742102371784,2.076300773869385
30,-0.0672268801787137,0.006960081968803677,0.00830585375983228,0.010285535813239797,0.5624915220306079,2.2856699935080105
31,-0.08755760582523615,0.005560322461496975,0.0067748421199704265,0.008406361523751014,0.5956358754216955,2.4730185968966976
32,-0.09180514730023953,0.002957215041741693,0.003695094300287259,0.00475518799994872,0.5673508299633487,2.311341542421742
33,-0.11562139405366699,0.0018687524687913968,0.0024972340424266335,0.003403354986422202,0.4978965522200055,1.9916214565373143
34,-0.07029574545847442,0.010735953002297674,0.012107449977150327,0.013980545228666976,0.6172591092599141,2.612733638327362
35,-0.06749110267219512,0.005718717075078066,0.005989345063566946,0.006309552495721446,0.638747782124848,2.7681490950613283
36,-0.12867472354261744,0.0005438800678267479,0.0008316702124007309,0.0012917891454021866,0.4816997250760382,1.929383502925417
37,-0.09879787023096719,0.0025464661198076536,0.002932689693297969,0.0034181226263856304,0.5640331617234852,2.2937524421656663
38,-0.06158361664443303,0.005862669474991009,0.006899871141503961,0.008447032184315726,0.58705613699543,2.421636666843825
39,-0.1234375252390966,0.005855574453468736,0.0075634293378685664,0.009922125932602532,0.4339928244123543,1.766762053788046
40,-0.09020204278995769,0.0010365622199325407,0.0011139237657485917,0.0012015906236562293,0.5115133540737893,2.0471388692804857
41,-0.2555831763269709,0.0007767637321423687,0.0008950618222032813,0.0010411950746367158,0.2558242683186539,1.3437686253765087
42,-0.1305505531358863,0.0025800293188303377,0.004206029520716755,0.007209667878298105,0.5390312361285046,2.1693443859436226
43,-0.07554324538370939,0.009212149632941603,0.0097616175163354,0.0103906901310299,0.6618565418351628,2.9573246971187093
44,-0.12473254987906454,0.0012035177785332982,0.0017480416976922103,0.0026049313954690503,0.5319990228425386,2.136747675344158
45,-0.07781564107890376,0.006236610381288435,0.006913803742980978,0.007769854037477121,0.5418164203805678,2.1825312920000344
46,-0.062487957162287805,0.010052570142859839,0.010672431666409896,0.011385849161238065,0.6651342498735381,2.9862713628442155
47,-0.11978544580151589,0.009478934965354235,0.010952768320007902,0.012732367407519707,0.6220958638617197,2.646173736595691
48,-0.06644887359851318,0.008633815291280203,0.009194442310539867,0.00988894603872877,0.646723995185654,2.8306479533630404
49,-0.10917275587706436,0.00369288249975013,0.003980373342328522,0.004380919741981322,0.5519284088734113,2.2317862140862244
50,-0.08965421499921704,0.002139053268933561,0.0031542269809899898,0.0048509733069811494,0.5136310780498976,2.05605242208011
51,-0.1138125497671836,0.0014544927311140932,0.0014705027986185398,0.001487152457375408,0.6624948026071668,2.9629173349768227
52,-0.0804564265854725,0.009739738342035132,0.010934524259897424,0.012429593926402976,0.6368510103069163,2.7536907120274585
53,-0.0884665302965505,0.003910179514878187,0.004007223818293619,0.004114474925868951,0.6509427569328459,2.864859617904026
54,-0.059448766624629445,0.010377006646186187,0.01124578868858612,0.012288148152739757,0.6464451657794061,2.828415575774786
55,-0.07690831518779292,0.009289213077899278,0.009919970530993966,0.010649160409118195,0.649360220090636,2.851929693369325
56,-0.09250511231047051,0.007374683660552516,0.007902328642168903,0.008541764749594153,0.6409650059144378,2.7852438243434525
57,-0.07684061420645232,0.0037564671462775737,0.0046497831403626315,0.005859520811973464,0.569937484250268,2.3252433387659717
58,-0.09761164345078982,0.00972301540597446,0.010356665657300923,0.011097278267980393,0.6657861182164277,2.992095943661528
59,-0.13028678634139956,0.003850242418591772,0.004640703778969519,0.006085046177392868,0.5234779272930351,2.098538676958508
60,-0.07353742998251397,0.008561715633714578,0.009093694957146143,0.009707630632112454,0.6514412361431121,2.868956697386563
61,-0.09121867399437107,0.001958349653432678,0.0020327674835080864,0.0021195686283848087,0.6393188352210313,2.7725318027427805
62,-0.09855688607715818,0.00442661963936021,0.004663069449204075,0.00494554013603757,0.6473310000168345,2.835519991969055
63,-0.2567316863042417,0.0011800826625072266,0.0016526108843719796,0.0024620314054137056,0.48646487471405475,1.9472864673924353
64,-0.061732739235962265,0.009074310650297441,0.009658316215332158,0.010350952005506103,0.654658959986,2.8956882737118654
65,-0.09842698792031447,0.004384274443419892,0.004738640624432633,0.005185042948442065,0.6097586021654465,2.562516446356005
66,-0.07887757325322975,0.0084284723824139,0.009521562545102965,0.010939755388129642,0.5989852869206298,2.493674090711172
67,-0.17419973989546375,0.002413963633113438,0.0030028681850964543,0.0037928008853072184,0.5886554263669759,2.4310518822891716
68,-0.09590135869446088,0.00042372527854226023,0.0008154444533173063,0.0016432495379484376,0.19501403088903135,1.2422576769933096
69,-0.0894504265763328,0.0024194112557309935,0.0024629581257043735,0.002508881106046281,0.6563678187288422,2.9100883284586985
70,-0.0631378845507924,0.006793587771203822,0.007745530381685574,0.008979833609612083,0.6180906803367505,2.618422616347135
