,R_0,I_S,I_D,R_inf,gini_simp,D
0,-0.08593059041362279,0.0021459529624684153,0.0022891365588813455,0.0024645668921263733,0.7474366918895405,3.9594033174551484
1,-0.05069210545550783,0.0022323687607861895,0.002387799673767894,0.0025857342389873305,0.7660137963997087,4.273756249784101
2,-0.08699286026311442,0.0003507659316142199,0.0005058846128429598,0.0007620001601168631,0.7128197540211443,3.4821336564828598
3,-0.06592681851882665,0.0015391974904590306,0.001674364698320943,0.0018695802416782384,0.7521379441588847,4.0345021613192005
4,-0.07140778306895153,0.002072262391277135,0.0023805076758947556,0.002768962908159827,0.7560489823979282,4.09918355672195
5,-0.08755711859678764,0.0017779832754422943,0.002024301399856061,0.0023891620543611777,0.7365694132833579,3.7960664039200784
6,-0.05968625415017131,0.002869583713173562,0.0030715568883073184,0.0033364362968844544,0.7610444354468789,4.184878480943242
7,-0.10412308682770934,0.0006022700855806178,0.0008660837391682528,0.0013074091033243118,0.6734286879067217,3.062118327510565
8,-0.060563249182269734,0.0006639030359280659,0.0007455380408922151,0.0009098920888208445,0.7220794516356189,3.5981506437188733
9,-0.06140083535094752,0.0013831357553171458,0.0014321226856427657,0.0014873890637336594,0.7711028989200981,4.3687752937112405
10,-0.06983837688757549,0.0009327470234670939,0.0009445645652415101,0.000959267518822585,0.7838393651932615,4.626189226794528
11,-0.08004712056216583,0.0005203730550221551,0.0005736566352165509,0.0006473778049321458,0.7025334319066312,3.3617223152489526
12,-0.07131818759698466,0.0014699269177565143,0.0015946145243194106,0.0017625519224689719,0.7469372942157291,3.951589772585743
13,-0.05838170861463981,0.0018562711204694405,0.0020059418745804218,0.0022480251458255264,0.7752231727503789,4.448857171960485
14,-0.1245221665629215,0.0007889168371268367,0.0010111491593688927,0.0013359593306753988,0.7293023625595637,3.6941585802352552
15,-0.05523024108332881,0.002103564734526046,0.0022215362618991396,0.0023850509916080644,0.7149656160883504,3.508348664033333
16,-0.0750952249948436,0.002193720402554588,0.002331948370385914,0.0025315614484583597,0.7762415151101846,4.469104268794215
17,-0.04661086769620453,0.002200744400132681,0.002359958073843696,0.0025472760334776428,0.7564447586257138,4.105844712507086
18,-0.05360377989829576,0.0021777315601051736,0.0024600217551888526,0.0028555837576544484,0.7628408994366462,4.216578649626241
19,-0.06713400328971221,0.0005019514026707554,0.0007990121500206657,0.001486951454769614,0.68539568311156,3.178595926115674
20,-0.10788976346504496,0.0020847628968519325,0.002204915089893418,0.002361014171096034,0.7799635924572201,4.544702447960018
21,-0.07203536605074551,0.00047732447150504584,0.0006122534260158986,0.0007955156878208573,0.7118361386945641,3.47024778009919
22,-0.09445519817922901,6.128212459085124e-05,0.00012692475032094008,0.00027359530173360307,0.7498530568580724,3.9976502908237537
23,-0.059745979216226035,0.0019437710485043056,0.002282313014167234,0.0027189180735060414,0.7481119448184033,3.9700175511659643
24,-0.09279111324054572,0.00043879745920743043,0.0004592938301897123,0.0004840597341211488,0.7795119828761744,4.535393864231643
25,-0.06706044372745056,0.0007076182961332529,0.0009186708109725568,0.00125878578072618,0.7537968686042745,4.061686763815717
26,-0.06127953798972372,0.00016640415983338575,0.00017851269873132093,0.00019166862913987535,0.7454486189087772,3.928479962328836
27,-0.06169322946366836,0.0025059980261257415,0.002763823574595321,0.0031259674707412185,0.756272869077435,4.102949048859529
28,-0.109177341560728,0.001093001197357469,0.0013131538593051317,0.001618169132251864,0.697186663869668,3.3023644624739914
29,-0.0934324621578486,1.4930679173060097e-05,3.202494974721924e-05,6.957628664627444e-05,0.7421503966391302,3.878229739219199
30,-0.05469681169616888,0.0011692176843746585,0.0012789878396535,0.0014241223154087407,0.7549851692111477,4.081385591151317
31,-0.06409203909204457,0.0004143877474937054,0.00043491190157185055,0.0004587602438444995,0.7382870350255234,3.820979981245959
32,-0.06728957745768051,7.775907081305968e-05,9.169846170475563e-05,0.00010854094981663755,0.7006089883240558,3.3401136340137803
33,-0.1435467581655198,0.0004996623150953307,0.0008760915459510579,0.0016531431060242156,0.7140798850538945,3.4974804070308068
34,-0.06166659040265315,0.001734673441391445,0.0018782637281020502,0.0021032366912854187,0.7533302929906637,4.054004085561064
35,-0.07254674968279257,0.0017543453125670417,0.0018833749020201603,0.0021289121027664444,0.7750785188205069,4.445995974933024
36,-0.0715661650750828,0.0004697771724428379,0.0004985759793975943,0.0005348736102338723,0.7007579384723704,3.341776202499755
37,-0.09217625396325448,9.168668052132136e-07,2.3859260758925293e-06,6.245804946938486e-06,0.7118744641302206,3.4707093801361566
38,-0.06094894682837473,0.0020214540094599044,0.002259552820350001,0.0026021275428031727,0.7528484520224872,4.046100492524471
39,-0.07549774438745374,0.0012056958634923762,0.001361398197208809,0.0015960352596022973,0.752652164798385,4.04288963833014
40,-0.06911565469273853,0.0017941918953659397,0.0018808389277002032,0.0019871307905364823,0.7820399154615691,4.587996018251128
41,-0.07300848260950625,0.0010947408034334065,0.0011106225351507348,0.0011293490936329599,0.7941683404839209,4.858339102697087
42,-0.05572342834145852,0.002542737467144358,0.002676166876451606,0.002841319974942594,0.7570989044441625,4.116901974903289
43,-0.14371704047448938,0.0007506845164002753,0.0007550720863579552,0.0007603267274444385,0.7976949842566621,4.943031176590741
44,-0.06012437749748484,0.0003232996958925651,0.00037024290626683156,0.00042544558033627544,0.6779971295705816,3.1055623779577313
45,-0.053488474325040475,0.001332961899747936,0.0015446386154579015,0.0018935094817592903,0.7673819889036503,4.29889325975624
46,-0.08179818646484088,0.001623762631546517,0.0016612664724602285,0.0017036434736348183,0.7777646358049122,4.499733890786872
47,-0.09455175785403305,0.0014028760214513537,0.0014226846732730304,0.0014440637321083425,0.7969918631298172,4.925910928582473
48,-0.0667082236121994,3.0493513066649944e-05,4.3875764180428574e-05,6.435399834323498e-05,0.7419118071595581,3.8746445119952884
49,-0.07450225180673363,0.0012183628342907126,0.0013646412703663612,0.0015700695280548957,0.7643413189591495,4.243425260564256
50,-0.06655190481040475,0.0013808100649394235,0.0015705629573673557,0.00183444446023097,0.7131755123524023,3.48645266727935
51,-0.06234805108806434,0.0017170898857011162,0.0019380537923055475,0.002211269008043347,0.7122185211509461,3.4748587852122212
52,-0.09749637238893531,0.0021437740058981637,0.0021866057890563713,0.0022347366672975863,0.7892412197212174,4.744760805112097
53,-0.10260871262590611,0.0020088490234497097,0.002073839650859071,0.0021710573634627435,0.7618999786440734,4.199915624976524
